name,category,price,quality,reliability,moq,delivery_time,reviews,historical_score
Supplier_8730,Skincare,2734,6.5,91,25,10,5.0,40.3
Supplier_8731,Solar,232807,6.0,100,5,8,4.2,44.32
Supplier_8732,Industrial,60326,7.4,100,1,5,4.3,56.99
Supplier_8733,Music,45749,9.0,100,5,14,4.7,49.41
Supplier_8734,Music,87624,6.9,78,3,3,4.0,45.26
Supplier_8735,Music,9591,6.1,72,4,3,3.2,37.54
Supplier_8736,Gardening,2588,7.0,98,14,9,4.8,45.25
Supplier_8737,Solar,264630,9.0,83,3,13,4.6,49.39
Supplier_8738,Pets,6706,6.1,81,30,11,3.2,36.88
Supplier_8739,Pets,4343,6.8,99,24,9,4.6,44.33
Supplier_8740,Phone,59897,6.4,91,10,11,3.2,39.52
Supplier_8741,Stationery,201,8.4,75,1086,2,3.2,49.79
Supplier_8742,Sports,12537,7.6,80,45,7,3.0,39.19
Supplier_8743,Grocery,1764,6.4,80,492,13,4.1,37.15
Supplier_8744,Sports,14799,6.1,100,28,10,3.7,40.1
Supplier_8745,Phone,76062,7.2,89,12,2,3.8,48.17
Supplier_8746,Auto,46257,8.3,87,14,4,4.1,49.96
Supplier_8747,Appliances,56071,6.6,79,1,6,4.8,49.49
Supplier_8748,Stationery,464,6.7,83,1736,6,3.1,37.39
Supplier_8749,Grocery,1753,6.7,85,365,11,3.2,40.17
Supplier_8750,Solar,163875,7.5,95,5,10,4.5,45.3
Supplier_8751,Camera,146596,6.6,97,3,10,4.1,44.38
Supplier_8752,Industrial,65822,6.8,87,5,10,3.0,41.43
Supplier_8753,Camera,142058,6.5,75,1,14,3.7,46.77
Supplier_8754,Solar,470066,9.1,73,3,4,3.9,46.6
Supplier_8755,Auto,12066,7.9,80,11,6,4.8,42.59
Supplier_8756,Furniture,9912,7.7,89,4,2,4.7,51.28
Supplier_8757,Appliances,43725,6.4,84,1,8,3.8,45.92
Supplier_8758,Solar,357917,7.2,97,2,9,4.1,47.35
Supplier_8759,Laptop,133883,6.0,71,7,9,4.5,36.56
Supplier_8760,Sports,13648,7.2,74,40,12,3.5,36.56
Supplier_8761,Grocery,476,6.8,99,996,10,3.8,43.57
Supplier_8762,Toys,4917,8.5,70,87,8,3.8,42.57
Supplier_8763,Skincare,4366,6.3,82,171,5,4.1,39.35
Supplier_8764,Skincare,4878,6.4,99,170,8,4.9,42.61
Supplier_8765,Auto,3288,7.2,96,9,9,3.3,41.54
Supplier_8766,Phone,73866,7.3,74,5,10,4.2,39.73
Supplier_8767,Camera,61237,6.6,87,2,14,4.0,45.55
Supplier_8768,Pets,2996,9.5,92,29,11,3.5,48.39
Supplier_8769,Grocery,1565,8.0,96,279,13,3.9,43.99
Supplier_8770,Industrial,77284,7.0,96,1,14,4.2,52.72
Supplier_8771,Toys,4450,9.0,86,67,4,4.8,51.68
Supplier_8772,Industrial,139120,6.9,74,4,13,4.1,40.01
Supplier_8773,Industrial,177458,6.1,72,5,7,4.6,37.34
Supplier_8774,Solar,192410,8.4,77,1,2,3.9,58.98
Supplier_8775,Kitchen,2072,6.2,70,26,3,4.0,38.37
Supplier_8776,Appliances,22722,8.8,85,3,3,3.5,51.69
Supplier_8777,Appliances,26896,6.5,99,3,13,3.7,44.34
Supplier_8778,Appliances,21746,6.7,72,3,11,3.3,40.53
Supplier_8779,Stationery,465,9.2,71,2416,1,4.2,54.1
Supplier_8780,Music,140862,9.8,83,1,9,3.1,54.52
Supplier_8781,Music,21481,9.4,95,4,4,4.6,54.8
Supplier_8782,Stationery,28,6.2,75,4153,3,4.9,44.67
Supplier_8783,Stationery,155,8.3,77,3372,2,3.2,46.87
Supplier_8784,Skincare,1676,8.6,76,63,1,3.1,55.95
Supplier_8785,Kitchen,5013,10.0,99,13,12,3.8,49.35
Supplier_8786,Stationery,177,9.8,100,3699,1,4.6,65.72
Supplier_8787,Laptop,84771,8.4,76,3,4,3.6,45.81
Supplier_8788,Industrial,103201,6.8,99,1,14,4.4,51.13
Supplier_8789,Sports,5713,9.8,90,35,12,3.8,45.97
Supplier_8790,Appliances,87714,8.8,76,2,10,3.6,49.0
Supplier_8791,Sports,14493,6.2,73,29,5,4.2,37.52
Supplier_8792,Stationery,429,9.1,70,778,2,4.8,47.32
Supplier_8793,Laptop,87941,7.4,95,1,2,4.2,58.4
Supplier_8794,Camera,115636,8.8,77,3,5,3.6,47.71
Supplier_8795,Industrial,184831,8.7,71,4,8,3.5,44.14
Supplier_8796,Furniture,33911,8.0,77,5,5,4.5,45.04
Supplier_8797,Solar,102186,7.6,99,1,13,3.4,54.16
Supplier_8798,Grocery,705,6.3,91,402,7,4.4,43.05
Supplier_8799,Phone,84822,9.9,97,20,7,4.7,52.74
Supplier_8800,Furniture,69852,6.7,78,3,9,4.0,40.0
Supplier_8801,Sports,549,8.8,80,31,9,4.7,42.48
Supplier_8802,Sports,14921,8.4,98,13,2,3.7,53.34
Supplier_8803,Solar,405073,7.8,100,4,8,3.1,47.64
Supplier_8804,Laptop,77557,9.7,75,8,11,3.0,45.7
Supplier_8805,Laptop,54175,8.8,89,9,6,3.9,47.47
Supplier_8806,Pets,2613,9.2,70,34,12,4.8,40.65
Supplier_8807,Kitchen,12322,6.1,99,17,9,3.3,39.14
Supplier_8808,Solar,479652,6.7,87,1,3,3.5,53.79
Supplier_8809,Furniture,40788,7.1,88,4,14,3.6,44.39
Supplier_8810,Music,14765,8.8,87,3,10,4.4,47.74
Supplier_8811,Sports,9829,8.5,90,15,9,3.2,44.82
Supplier_8812,Phone,93714,7.7,80,15,2,3.1,43.29
Supplier_8813,Solar,128807,8.6,85,5,5,3.3,47.36
Supplier_8814,Phone,41901,6.5,89,8,5,4.7,43.38
Supplier_8815,Pets,800,8.1,94,26,7,4.6,46.89
Supplier_8816,Gardening,1196,8.5,95,37,12,4.8,48.4
Supplier_8817,Furniture,61757,8.4,72,5,1,4.8,56.98
Supplier_8818,Appliances,47040,7.9,96,1,11,3.6,53.52
Supplier_8819,Industrial,173672,7.1,96,5,12,4.4,43.69
Supplier_8820,Phone,98348,9.8,74,13,6,3.6,45.93
Supplier_8821,Auto,35389,7.8,83,8,5,3.3,42.72
Supplier_8822,Music,130800,8.8,70,4,2,4.3,50.73
Supplier_8823,Auto,37323,9.0,85,1,14,4.3,54.26
Supplier_8824,Pets,4443,6.6,90,10,14,4.4,38.3
Supplier_8825,Kitchen,1622,8.9,72,29,7,4.5,42.68
Supplier_8826,Appliances,40995,8.8,83,2,10,3.8,47.91
Supplier_8827,Solar,180808,7.9,100,5,8,4.2,48.07
Supplier_8828,Toys,2718,7.1,78,37,3,4.1,42.99
Supplier_8829,Auto,35617,6.6,86,2,9,4.2,40.75
Supplier_8830,Phone,20165,6.5,87,6,1,3.3,55.29
Supplier_8831,Appliances,20827,6.7,100,3,2,4.3,48.48
Supplier_8832,Camera,149193,9.3,87,3,10,4.5,52.26
Supplier_8833,Auto,18563,8.2,72,13,6,3.5,42.66
Supplier_8834,Industrial,110315,8.5,86,5,8,3.8,48.48
Supplier_8835,Sports,14476,7.8,82,43,6,3.7,39.67
Supplier_8836,Auto,4226,9.0,85,2,11,3.7,50.15
Supplier_8837,Kitchen,17480,7.6,79,30,5,3.9,42.44
Supplier_8838,Laptop,105662,8.3,78,1,7,3.7,54.3
Supplier_8839,Skincare,3932,8.1,97,102,14,3.8,45.12
Supplier_8840,Sports,8717,7.9,87,13,10,4.5,44.08
Supplier_8841,Pets,1794,9.3,94,20,5,4.8,49.82
Supplier_8842,Fashion,3514,6.0,95,156,10,4.2,40.09
Supplier_8843,Toys,3391,7.7,98,71,8,4.0,43.02
Supplier_8844,Auto,23475,9.1,83,5,13,3.8,47.75
Supplier_8845,Auto,31156,9.7,86,6,4,3.1,47.95
Supplier_8846,Toys,9896,6.9,92,39,2,3.8,45.19
Supplier_8847,Phone,83046,6.4,73,13,4,3.6,38.49
Supplier_8848,Music,53800,6.8,82,2,14,3.1,42.42
Supplier_8849,Phone,37908,8.3,97,9,10,4.5,49.58
Supplier_8850,Fashion,1248,9.1,95,279,1,3.7,61.69
Supplier_8851,Stationery,267,8.6,79,4999,11,4.3,46.26
Supplier_8852,Laptop,94841,6.5,77,2,6,4.8,43.17
Supplier_8853,Phone,59595,7.2,90,17,7,3.3,42.03
Supplier_8854,Gardening,185,9.5,84,78,14,4.5,48.81
Supplier_8855,Auto,43923,6.5,83,6,11,4.1,38.97
Supplier_8856,Sports,6971,6.2,72,35,10,3.8,37.77
Supplier_8857,Auto,7599,8.8,93,10,13,3.6,44.73
Supplier_8858,Sports,2291,7.0,71,6,1,3.3,53.09
Supplier_8859,Skincare,3591,7.0,84,65,7,4.8,41.89
Supplier_8860,Solar,262861,6.2,84,1,9,3.1,44.75
Supplier_8861,Music,97608,9.7,83,2,10,4.6,50.89
Supplier_8862,Appliances,75970,9.2,72,3,2,3.8,50.0
Supplier_8863,Auto,27434,8.5,84,4,10,3.1,44.16
Supplier_8864,Appliances,62920,9.2,99,3,13,3.9,54.05
Supplier_8865,Stationery,403,8.1,88,4169,10,3.9,42.24
Supplier_8866,Fashion,664,6.8,97,395,12,4.1,43.07
Supplier_8867,Kitchen,19848,9.8,93,8,4,3.6,54.16
Supplier_8868,Stationery,116,6.6,99,1403,14,3.3,41.5
Supplier_8869,Kitchen,2643,9.8,74,8,1,4.5,57.17
Supplier_8870,Laptop,68547,7.7,71,8,3,3.9,42.63
Supplier_8871,Music,61476,9.6,96,3,3,3.1,54.24
Supplier_8872,Phone,54286,9.7,82,18,1,4.8,61.4
Supplier_8873,Stationery,272,7.4,90,3413,3,3.9,45.54
Supplier_8874,Solar,231298,8.0,85,4,11,3.9,44.82
Supplier_8875,Industrial,44864,9.2,80,4,4,4.1,50.72
Supplier_8876,Sports,8738,7.0,92,31,8,4.2,42.07
Supplier_8877,Gardening,4347,7.7,94,19,9,3.6,44.21
Supplier_8878,Industrial,9968,7.3,87,2,13,4.5,46.75
Supplier_8879,Toys,7309,6.3,81,90,9,3.8,36.91
Supplier_8880,Fashion,2219,9.7,85,322,13,4.2,46.85
Supplier_8881,Sports,10570,7.5,80,14,12,4.3,38.31
Supplier_8882,Grocery,1082,6.4,82,237,13,3.9,36.41
Supplier_8883,Sports,7053,9.3,73,48,4,4.0,45.92
Supplier_8884,Auto,3815,7.6,88,4,7,3.7,45.46
Supplier_8885,Gardening,2482,8.6,74,28,10,4.2,43.63
Supplier_8886,Auto,3601,8.9,84,9,2,3.4,49.83
Supplier_8887,Kitchen,13622,9.2,93,15,11,3.5,45.87
Supplier_8888,Phone,35112,6.6,84,13,1,4.7,54.58
Supplier_8889,Industrial,22543,7.3,73,2,12,4.6,43.37
Supplier_8890,Furniture,73912,8.6,92,5,9,3.9,46.87
Supplier_8891,Solar,434203,6.3,90,1,7,4.9,50.82
Supplier_8892,Music,92633,6.7,91,5,14,4.3,40.89
Supplier_8893,Fashion,4725,6.9,76,68,5,4.5,40.24
Supplier_8894,Pets,2245,9.3,92,23,3,4.4,52.02
Supplier_8895,Kitchen,16101,7.9,93,30,7,4.3,45.72
Supplier_8896,Music,81980,9.4,94,3,10,4.6,49.62
Supplier_8897,Pets,7044,8.5,94,23,2,4.3,52.2
Supplier_8898,Grocery,1519,8.8,88,861,4,4.7,45.49
Supplier_8899,Kitchen,16494,6.3,83,18,12,4.1,38.37
Supplier_8900,Phone,70515,9.9,74,16,7,3.5,46.08
Supplier_8901,Solar,409341,7.7,81,2,11,4.8,45.02
Supplier_8902,Music,21879,8.2,74,3,4,3.4,45.02
Supplier_8903,Sports,1117,6.3,84,9,8,3.1,37.77
Supplier_8904,Laptop,72628,6.2,71,8,8,3.2,36.98
Supplier_8905,Fashion,2426,7.5,99,487,8,3.8,48.22
Supplier_8906,Stationery,385,8.4,92,711,9,3.9,44.86
Supplier_8907,Toys,2402,9.9,93,36,3,4.1,52.84
Supplier_8908,Grocery,1300,6.4,94,612,8,4.4,42.74
Supplier_8909,Industrial,61323,9.3,72,4,2,3.2,46.37
Supplier_8910,Skincare,3483,7.7,74,72,7,5.0,43.28
Supplier_8911,Gardening,729,9.5,76,65,2,4.5,50.76
Supplier_8912,Music,97683,6.5,72,1,3,3.8,47.42
Supplier_8913,Laptop,103794,7.2,91,6,6,4.5,48.29
Supplier_8914,Sports,7683,7.5,81,20,10,4.5,44.33
Supplier_8915,Furniture,66565,8.3,75,5,4,4.7,44.57
Supplier_8916,Grocery,1353,6.2,72,180,12,4.9,36.73
Supplier_8917,Camera,22392,8.3,98,3,10,4.7,48.37
Supplier_8918,Fashion,1545,8.1,86,103,8,4.7,45.89
Supplier_8919,Camera,225915,6.6,81,1,6,4.5,48.15
Supplier_8920,Industrial,183891,8.2,83,2,11,4.8,49.29
Supplier_8921,Music,41046,9.8,74,2,1,3.1,61.48
Supplier_8922,Skincare,3132,8.5,86,167,5,4.9,45.23
Supplier_8923,Sports,9440,9.1,75,27,6,3.2,43.34
Supplier_8924,Pets,2248,6.3,74,21,4,3.2,36.22
Supplier_8925,Industrial,185268,7.4,74,1,11,3.0,46.91
Supplier_8926,Auto,35903,7.6,74,18,10,3.5,39.6
Supplier_8927,Gardening,3690,6.1,98,72,3,3.1,42.15
Supplier_8928,Solar,41307,9.8,79,4,5,3.0,49.35
Supplier_8929,Gardening,4128,7.8,70,87,10,4.2,37.73
Supplier_8930,Laptop,135094,6.4,78,2,3,3.6,45.49
Supplier_8931,Industrial,152521,8.6,93,2,7,3.3,53.41
Supplier_8932,Furniture,33099,6.5,91,5,2,4.7,50.44
Supplier_8933,Toys,3336,7.9,99,77,9,3.1,43.02
Supplier_8934,Toys,5515,6.1,85,75,11,3.5,42.55
Supplier_8935,Laptop,61581,8.0,79,9,5,4.5,41.87
Supplier_8936,Skincare,1876,7.4,100,151,5,4.9,49.61
Supplier_8937,Appliances,90280,6.5,77,1,1,4.1,59.95
Supplier_8938,Pets,6351,7.7,80,44,5,4.3,43.0
Supplier_8939,Phone,118567,8.5,74,5,7,4.5,43.84
Supplier_8940,Industrial,79115,8.7,82,3,10,4.3,48.7
Supplier_8941,Camera,233366,9.7,90,1,13,3.7,55.95
Supplier_8942,Skincare,434,9.7,71,181,12,3.3,46.21
Supplier_8943,Industrial,96924,9.8,95,1,14,3.0,57.84
Supplier_8944,Grocery,163,6.1,87,265,13,4.9,38.75
Supplier_8945,Grocery,1238,9.2,81,826,9,4.9,45.81
Supplier_8946,Laptop,45649,8.2,96,2,9,3.5,49.05
Supplier_8947,Toys,7855,6.4,73,10,8,3.3,35.79
Supplier_8948,Auto,25150,9.9,74,10,11,4.0,44.79
Supplier_8949,Gardening,4252,8.9,91,60,14,4.4,43.75
Supplier_8950,Toys,3044,7.7,92,29,4,3.1,45.65
Supplier_8951,Toys,6109,9.3,84,60,3,3.1,47.44
Supplier_8952,Laptop,55075,8.5,92,5,8,5.0,47.86
Supplier_8953,Laptop,45646,9.2,84,2,9,3.7,52.08
Supplier_8954,Appliances,79230,8.0,87,2,14,3.7,45.51
Supplier_8955,Music,94465,8.8,94,2,13,4.2,52.89
Supplier_8956,Sports,5613,9.1,79,18,14,3.6,42.8
Supplier_8957,Toys,9033,6.4,84,91,11,4.2,41.04
Supplier_8958,Laptop,44574,6.0,91,8,8,4.0,38.98
Supplier_8959,Skincare,2484,9.5,79,130,6,4.0,45.54
Supplier_8960,Camera,221140,9.8,76,2,11,4.8,49.15
Supplier_8961,Pets,2451,8.6,86,20,6,4.7,44.92
Supplier_8962,Solar,210856,9.6,82,5,8,4.1,48.93
Supplier_8963,Furniture,7176,9.2,81,5,3,3.2,48.18
Supplier_8964,Toys,7568,7.9,98,90,4,3.2,48.59
Supplier_8965,Skincare,1033,7.1,79,40,14,3.2,38.03
Supplier_8966,Sports,2674,7.2,86,18,6,3.5,41.67
Supplier_8967,Gardening,2078,6.0,72,24,4,4.1,37.84
Supplier_8968,Industrial,57388,7.4,86,4,6,4.7,44.35
Supplier_8969,Auto,1427,8.4,95,11,3,4.6,51.67
Supplier_8970,Grocery,693,6.2,84,769,1,3.4,50.6
Supplier_8971,Phone,39872,7.3,78,13,12,3.0,39.72
Supplier_8972,Industrial,145362,6.7,78,3,11,4.2,40.45
Supplier_8973,Auto,19216,9.0,94,1,9,3.3,55.38
Supplier_8974,Fashion,2702,9.9,98,244,3,3.0,52.32
Supplier_8975,Gardening,4969,6.5,100,40,9,3.5,40.17
Supplier_8976,Toys,3299,6.2,100,53,13,3.6,40.32
Supplier_8977,Kitchen,8805,7.9,83,20,9,5.0,43.55
Supplier_8978,Appliances,28834,9.3,91,2,10,4.9,48.76
Supplier_8979,Camera,212654,6.2,97,3,10,4.2,42.1
Supplier_8980,Fashion,688,6.2,80,357,10,4.0,37.56
Supplier_8981,Solar,52077,6.6,82,5,3,3.4,39.82
Supplier_8982,Appliances,42523,9.8,73,1,1,4.9,68.06
Supplier_8983,Toys,6146,6.8,78,80,11,4.9,39.17
Supplier_8984,Music,62501,7.4,95,3,12,4.5,48.03
Supplier_8985,Camera,199824,9.3,81,2,1,3.5,62.97
Supplier_8986,Stationery,76,9.0,96,1549,1,4.7,61.3
Supplier_8987,Toys,7207,6.8,93,84,14,3.9,39.13
Supplier_8988,Stationery,358,9.4,99,1311,10,3.2,47.68
Supplier_8989,Kitchen,15278,8.7,91,20,10,3.8,46.09
Supplier_8990,Fashion,634,7.6,96,73,9,5.0,43.8
Supplier_8991,Laptop,48439,6.4,81,9,11,3.2,38.71
Supplier_8992,Skincare,4188,6.9,97,22,8,3.7,42.01
Supplier_8993,Pets,345,6.9,96,12,10,4.7,45.86
Supplier_8994,Grocery,902,9.7,86,816,7,4.5,47.73
Supplier_8995,Gardening,4739,9.1,86,45,7,4.9,46.3
Supplier_8996,Appliances,37299,9.3,90,3,13,4.2,51.61
Supplier_8997,Solar,91612,7.5,89,3,6,4.4,42.28
Supplier_8998,Grocery,1930,6.3,84,713,3,4.1,43.96
Supplier_8999,Pets,5058,8.8,82,48,6,3.0,43.21
Supplier_9000,Fashion,2067,9.9,96,417,4,4.6,52.62
Supplier_9001,Music,148721,9.2,92,2,12,4.0,53.31
Supplier_9002,Skincare,4234,9.7,82,183,7,3.8,47.05
Supplier_9003,Camera,223098,9.9,94,1,12,3.3,61.4
Supplier_9004,Grocery,907,7.4,83,165,10,4.7,40.52
Supplier_9005,Music,38032,6.9,72,5,4,4.3,41.42
Supplier_9006,Sports,2900,7.0,100,48,8,3.8,44.06
Supplier_9007,Gardening,4204,7.2,88,70,14,4.3,41.8
Supplier_9008,Appliances,63469,9.0,76,3,11,3.1,47.54
Supplier_9009,Toys,579,6.9,99,93,11,5.0,44.72
Supplier_9010,Auto,5531,8.7,97,10,11,3.7,49.54
Supplier_9011,Music,24270,9.5,86,5,12,4.7,48.43
Supplier_9012,Fashion,3330,9.8,71,390,10,3.8,44.85
Supplier_9013,Fashion,4562,9.0,93,481,2,3.0,55.41
Supplier_9014,Grocery,1429,6.8,72,450,6,5.0,41.97
Supplier_9015,Pets,3688,7.6,95,35,2,5.0,50.81
Supplier_9016,Fashion,1280,7.5,71,448,2,3.1,42.36
Supplier_9017,Grocery,648,6.1,89,281,12,4.8,40.51
Supplier_9018,Solar,114436,6.2,100,2,13,4.1,49.67
Supplier_9019,Grocery,583,9.2,72,290,11,4.2,42.1
Supplier_9020,Phone,79463,8.3,77,20,1,4.3,53.77
Supplier_9021,Toys,3720,9.1,75,67,13,4.5,44.84
Supplier_9022,Gardening,2963,9.0,96,28,1,3.7,62.37
Supplier_9023,Sports,11226,8.0,97,13,2,4.9,50.56
Supplier_9024,Solar,301629,7.0,93,3,9,3.7,45.91
Supplier_9025,Music,100340,9.7,86,4,1,4.9,65.71
Supplier_9026,Grocery,1457,7.5,94,569,7,4.1,46.04
Supplier_9027,Music,136858,9.2,87,1,3,3.6,59.61
Supplier_9028,Toys,5729,9.4,100,60,9,4.6,50.31
Supplier_9029,Sports,1855,9.6,88,13,2,4.4,53.29
Supplier_9030,Music,51646,9.6,90,4,8,4.4,50.16
Supplier_9031,Industrial,116034,7.0,86,3,11,3.7,41.47
Supplier_9032,Phone,78526,7.2,82,9,1,3.7,52.0
Supplier_9033,Fashion,3899,6.7,84,379,13,3.4,36.74
Supplier_9034,Furniture,56957,6.4,93,2,10,4.9,45.79
Supplier_9035,Phone,30552,9.3,76,14,8,3.8,43.8
Supplier_9036,Grocery,1841,9.2,91,183,14,3.1,44.46
Supplier_9037,Phone,100757,6.7,78,5,6,3.7,41.56
Supplier_9038,Camera,70035,6.7,96,3,4,4.7,47.03
Supplier_9039,Stationery,444,6.9,89,1903,11,3.7,41.41
Supplier_9040,Gardening,2769,7.2,100,61,10,4.1,44.21
Supplier_9041,Skincare,4615,6.0,77,44,8,3.2,35.65
Supplier_9042,Industrial,154163,9.4,92,3,4,3.1,53.03
Supplier_9043,Stationery,425,9.2,91,4604,4,3.7,49.37
Supplier_9044,Skincare,2715,7.9,96,105,12,3.3,45.31
Supplier_9045,Gardening,2640,8.2,91,49,3,4.8,50.87
Supplier_9046,Kitchen,1058,7.2,82,8,5,4.0,41.0
Supplier_9047,Camera,177338,7.9,83,3,7,3.1,44.58
Supplier_9048,Fashion,737,6.4,90,274,3,3.4,42.28
Supplier_9049,Laptop,70675,8.6,89,7,14,4.3,46.64
Supplier_9050,Kitchen,8668,9.1,76,16,6,3.5,45.4
Supplier_9051,Solar,291366,7.5,87,4,7,4.1,42.18
Supplier_9052,Kitchen,15037,8.5,81,16,7,4.1,44.59
Supplier_9053,Fashion,528,6.2,84,446,11,4.9,37.49
Supplier_9054,Music,106035,8.7,88,4,7,4.2,48.18
Supplier_9055,Appliances,51455,8.8,96,2,10,4.6,53.78
Supplier_9056,Stationery,286,6.0,88,2920,4,4.2,38.72
Supplier_9057,Skincare,3770,8.1,79,44,14,3.5,38.73
Supplier_9058,Phone,111536,9.9,76,16,2,4.8,52.21
Supplier_9059,Fashion,2529,9.2,95,398,6,4.5,51.58
Supplier_9060,Kitchen,18969,9.9,73,13,9,3.4,44.52
Supplier_9061,Toys,5073,6.6,100,53,6,4.1,44.19
Supplier_9062,Auto,41098,7.3,94,6,2,4.7,51.34
Supplier_9063,Kitchen,13819,8.2,90,27,5,3.5,43.65
Supplier_9064,Phone,102973,9.1,91,20,12,4.4,47.1
Supplier_9065,Fashion,1493,7.7,84,197,3,4.2,46.4
Supplier_9066,Camera,106212,8.2,84,1,5,3.7,53.87
Supplier_9067,Solar,287993,8.2,83,3,11,3.6,45.51
Supplier_9068,Sports,10661,9.5,77,6,12,3.3,43.97
Supplier_9069,Skincare,926,8.7,97,120,11,3.6,45.8
Supplier_9070,Music,85336,7.0,76,3,14,4.3,41.58
Supplier_9071,Kitchen,4516,9.3,96,27,1,4.6,63.53
Supplier_9072,Appliances,92379,9.0,94,3,9,3.5,46.18
Supplier_9073,Music,3307,6.6,97,1,11,4.4,52.5
Supplier_9074,Fashion,2609,9.2,91,291,10,4.6,47.66
Supplier_9075,Skincare,849,7.9,99,196,3,3.7,51.84
Supplier_9076,Kitchen,14697,6.2,73,7,13,3.6,35.77
Supplier_9077,Phone,26765,9.5,76,14,6,4.1,47.38
Supplier_9078,Pets,6605,8.4,84,15,13,3.5,43.63
Supplier_9079,Kitchen,13974,10.0,79,28,1,4.5,58.5
Supplier_9080,Stationery,394,7.4,96,3452,11,3.1,44.05
Supplier_9081,Furniture,9329,8.7,98,5,1,4.2,63.44
Supplier_9082,Solar,273353,8.7,83,5,13,4.2,43.97
Supplier_9083,Sports,11149,7.9,81,46,3,3.3,46.18
Supplier_9084,Camera,98589,9.5,80,1,9,4.2,55.85
Supplier_9085,Laptop,44851,6.8,77,5,2,4.2,46.77
Supplier_9086,Laptop,70410,7.2,91,9,8,4.5,41.69
Supplier_9087,Phone,91737,8.6,76,8,4,4.9,48.82
Supplier_9088,Camera,59670,9.9,95,3,13,4.0,53.0
Supplier_9089,Toys,4662,6.9,81,70,4,3.8,40.72
Supplier_9090,Stationery,115,7.5,70,4075,12,3.4,37.36
Supplier_9091,Furniture,41712,8.4,88,2,9,4.1,49.83
Supplier_9092,Fashion,3275,9.6,94,147,13,4.7,49.47
Supplier_9093,Pets,3582,7.4,75,49,1,3.1,51.2
Supplier_9094,Phone,34548,7.2,92,6,6,3.4,43.79
Supplier_9095,Toys,4046,6.5,84,54,2,4.5,46.7
Supplier_9096,Appliances,34898,8.4,100,3,9,4.1,50.46
Supplier_9097,Stationery,228,8.9,74,2167,5,3.7,45.79
Supplier_9098,Skincare,3013,7.1,72,31,2,4.8,45.25
Supplier_9099,Fashion,2893,9.9,93,328,12,3.3,49.37
Supplier_9100,Camera,234904,6.3,76,1,5,4.3,47.75
Supplier_9101,Fashion,3909,8.2,86,289,9,4.7,45.03
Supplier_9102,Gardening,835,6.7,94,36,9,3.4,41.91
Supplier_9103,Pets,7893,8.3,82,19,12,4.0,45.21
Supplier_9104,Industrial,97528,8.0,72,2,6,3.2,44.77
Supplier_9105,Camera,205677,7.3,93,1,7,4.3,52.86
Supplier_9106,Industrial,46454,8.3,71,4,3,3.9,46.52
Supplier_9107,Kitchen,10021,8.9,96,15,9,4.6,46.67
Supplier_9108,Kitchen,1457,7.6,95,8,3,4.7,49.18
Supplier_9109,Appliances,59685,7.0,91,2,4,3.4,48.45
Supplier_9110,Industrial,17640,7.9,93,4,12,4.5,46.6
Supplier_9111,Solar,444387,7.7,73,5,5,4.2,43.42
Supplier_9112,Solar,499596,8.6,77,2,6,3.5,45.85
Supplier_9113,Gardening,4550,7.0,93,31,7,3.4,42.92
Supplier_9114,Skincare,1268,8.2,100,23,8,4.3,46.61
Supplier_9115,Laptop,79276,7.2,90,8,14,4.9,44.48
Supplier_9116,Grocery,451,9.4,79,161,3,4.6,48.45
Supplier_9117,Auto,7915,9.1,88,15,6,3.4,48.64
Supplier_9118,Fashion,997,8.7,94,75,10,4.9,45.8
Supplier_9119,Kitchen,9400,6.9,89,16,4,3.6,42.72
Supplier_9120,Furniture,75187,9.2,71,3,7,3.0,45.15
Supplier_9121,Camera,139423,7.2,95,2,11,4.0,47.28
Supplier_9122,Skincare,563,8.2,100,119,2,4.0,51.26
Supplier_9123,Solar,329203,6.8,74,2,7,4.2,40.91
Supplier_9124,Music,145827,9.1,100,3,13,5.0,55.49
Supplier_9125,Gardening,2975,6.6,96,90,14,3.2,40.25
Supplier_9126,Gardening,1888,8.2,99,18,6,3.1,48.26
Supplier_9127,Pets,7634,7.1,82,16,3,4.4,43.97
Supplier_9128,Stationery,17,6.3,84,3672,13,3.1,44.53
Supplier_9129,Skincare,1956,7.5,95,134,1,4.6,55.3
Supplier_9130,Gardening,1336,6.4,75,99,1,4.8,51.16
Supplier_9131,Camera,160983,9.6,73,3,6,3.1,49.61
Supplier_9132,Camera,148980,7.0,87,3,8,4.4,45.45
Supplier_9133,Appliances,55379,8.1,80,2,4,4.2,52.21
Supplier_9134,Phone,58006,7.5,89,8,12,3.6,42.52
Supplier_9135,Camera,218658,6.4,80,3,6,4.7,42.15
Supplier_9136,Kitchen,2885,9.4,81,19,2,4.6,53.45
Supplier_9137,Grocery,1933,9.5,92,259,9,3.2,47.26
Supplier_9138,Solar,422719,9.0,90,4,2,3.8,51.61
Supplier_9139,Kitchen,8108,9.6,85,12,3,4.2,50.68
Supplier_9140,Solar,109006,8.3,81,2,6,3.2,47.49
Supplier_9141,Kitchen,15236,8.6,71,27,13,4.0,41.56
Supplier_9142,Skincare,3214,7.0,70,58,10,3.2,35.59
Supplier_9143,Camera,194606,7.4,72,3,6,4.7,42.52
Supplier_9144,Gardening,2510,8.5,73,86,12,4.0,42.08
Supplier_9145,Solar,65387,6.3,80,4,7,4.9,40.33
Supplier_9146,Appliances,10676,7.7,92,3,8,3.2,45.16
